;ArticleTitle;Question;Answer;DifficultyFromQuestioner;DifficultyFromAnswerer;ArticleFile;BT_Level
247;duck;do ducks forage underwater ?;diving ducks and sea ducks forage underwater;easy;hard;S08_set1_a10;Synthesis
248;duck;do all ducks `` quack '' ?;no;easy;medium;S08_set1_a10;Knowledge
249;duck;do all ducks `` quack '' ?;no;easy;easy;S08_set1_a10;Knowledge
250;duck;is foie gras often made from ducks ?;yes;easy;easy;S08_set1_a10;Analysis
251;duck;is foie gras often made from ducks ?;yes;easy;easy;S08_set1_a10;Analysis
252;duck;what economic uses to ducks have ?;they are farmed for their meat , eggs and feathers. they are also kept and bred by aviculturists and often displayed in zoos.;medium;medium;S08_set1_a10;Evaluation
253;duck;what economic uses to ducks have ?;they can be farmed for meat , eggs , and feathers;medium;hard;S08_set1_a10;Evaluation
254;duck;what kind of ducks feed on land ?;dabbling ducks;medium;easy;S08_set1_a10;Knowledge
255;duck;what kind of ducks feed on land ?;dabbling ducks feed on land;medium;medium;S08_set1_a10;Knowledge
256;duck;what unrelated water birds are ducks sometimes confused with ?;loons or divers , grebes , gallinules , and coots;medium;easy;S08_set1_a10;Analysis
257;duck;what unrelated water birds are ducks sometimes confused with ?;loons or divers , grebes , gallinules , and coots;medium;medium;S08_set1_a10;Analysis
258;duck;what does the word duck mean ?;it is the common name for a number of species in the anatidae family of birds.;hard;hard;S08_set1_a10;Knowledge
259;duck;what does the word duck mean ?;to bend down low as if to get under something;hard;hard;S08_set1_a10;Knowledge
260;duck;what are some common predators of ducks ?;pike , crocodilians , herons , hawks and eagles.;hard;hard;S08_set1_a10;Knowledge
261;duck;what are some common predators of ducks ?;pike , crocodilians , and other aquatic hunters;hard;hard;S08_set1_a10;Knowledge
262;duck;how does a mallard 's tongue work ?;it 's tongue is a flat plate , and on the tongue 's back end is a short liftable flap with about 18 short spikes for pushing struggling prey and other food down its throat;hard;hard;S08_set1_a10;Knowledge
263;duck;how does a mallard 's tongue work ?;it uses short spikes to push struggling prey and other food down its throat;hard;hard;S08_set1_a10;Knowledge
264;duck;are diving ducks heavier tha dabbling ducks ?;yes;easy;easy;S08_set1_a10;Knowledge
265;duck;are diving ducks heavier tha dabbling ducks ?;yes;easy;easy;S08_set1_a10;Knowledge
266;duck;are adult ducks fast fliers ?;yes;easy;easy;S08_set1_a10;Knowledge
267;duck;are adult ducks fast fliers ?;yes;easy;easy;S08_set1_a10;Knowledge
268;duck;are ducks an accepted presence in some populated areas ?;yes;easy;easy;S08_set1_a10;Knowledge
269;duck;are ducks an accepted presence in some populated areas ?;yes;easy;easy;S08_set1_a10;Knowledge
270;duck;what types of unrelated water birds with similar forms are ducks sometimes confused with ?;loons or divers , grebes , gallinules , and coots;medium;medium;S08_set1_a10;Analysis
271;duck;what types of unrelated water birds with similar forms are ducks sometimes confused with ?;loons or divers , grebes , gallinules , and coots;medium;medium;S08_set1_a10;Analysis
272;duck;why are ducklings particularly vulnerable ?;their inability to fly.;medium;medium;S08_set1_a10;Comprehension
273;duck;why are ducklings particularly vulnerable ?;their inability to fly makes them easy prey;medium;medium;S08_set1_a10;Comprehension
274;duck;what are some economic uses for duck ?;meat ,eggs ,feathers;medium;medium;S08_set1_a10;Knowledge
275;duck;what are some economic uses for duck ?;being farmed for their meat , eggs , feathers , ( particularly their down );medium;medium;S08_set1_a10;Knowledge
276;duck;what allows a duck to filter water out of the side of their beaks and keep food inside ?;tiny rows of plates called lamellae;hard;hard;S08_set1_a10;Synthesis
277;duck;what allows a duck to filter water out of the side of their beaks and keep food inside ?;tiny rows of plates called lamellae like a whale 's baleen;hard;hard;S08_set1_a10;Synthesis
278;duck;what expression is part of a conceptual framework for testing computer systems ?;quacks like a duck;hard;hard;S08_set1_a10;Evaluation
279;duck;what expression is part of a conceptual framework for testing computer systems ?;quacks like a duck;hard;hard;S08_set1_a10;Evaluation
280;duck;where did the expression `` a sitting duck '' come from ?;in many areas , wild duckof various species ( including ducks farmed and released into the wild ) are hunted for food or sport , by shooting , or formerly by decoys.;hard;hard;S08_set1_a10;Knowledge
281;duck;where did the expression `` a sitting duck '' come from ?;in many areas , wild ducks of various species ( including ducks farmed and released into the wild ) are hunted for food or sport , by shooting , or formerly by decoys.;hard;hard;S08_set1_a10;Knowledge
282;Egypt;is egypt bordered by the gaza strip ?;yes;easy;easy;S08_set2_a6;Analysis
283;Egypt;is egypt bordered by the gaza strip ?;yes;easy;medium;S08_set2_a6;Analysis
284;Egypt;is egypt the most populated country in africa ?;no;easy;medium;S08_set2_a6;Application
285;Egypt;is egypt the most populated country in africa ?;no;easy;easy;S08_set2_a6;Application
286;Egypt;does egypt have political influence in the middle east ?;yes;easy;easy;S08_set2_a6;Knowledge
287;Egypt;does egypt have political influence in the middle east ?;yes;easy;medium;S08_set2_a6;Knowledge
288;Egypt;when was the six day war ?;1967;medium;easy;S08_set2_a6;Knowledge
289;Egypt;when was the six day war ?;1967;medium;medium;S08_set2_a6;Knowledge
290;Egypt;what religions has egypt outlawed ?;all but christianity , islam , and judaism;medium;hard;S08_set2_a6;Knowledge
291;Egypt;what religions has egypt outlawed ?;all religions and belief except islam , christianity and judaism;medium;medium;S08_set2_a6;Knowledge
292;Egypt;what is the poulation of egypt ?;more than 78 million;medium;easy;S08_set2_a6;Knowledge
293;Egypt;what is the poulation of egypt ?;78 million people;medium;hard;S08_set2_a6;Knowledge
294;Egypt;why does most of egypt 's population live near the nile ?;the only arable agricultural land is found there ,;hard;medium;S08_set2_a6;Application
295;Egypt;why does most of egypt 's population live near the nile ?;the only arable agricultural land is found there;hard;hard;S08_set2_a6;Application
296;Egypt;are there a large number of jews living in egypt today ?;no;hard;medium;S08_set2_a6;Knowledge
297;Egypt;are there a large number of jews living in egypt today ?;no;hard;hard;S08_set2_a6;Knowledge
298;Egypt;during what period was akhenaten a pharaoh ?;"the new kingdom ( c.1550 & #8722 ;1070 bc )";hard;hard;S08_set2_a6;Knowledge
299;Egypt;during what period was akhenaten a pharaoh ?;the new kingdom;hard;hard;S08_set2_a6;Knowledge
300;Egypt;is egypt in asia ?;no.;easy;easy;S08_set2_a6;Knowledge
301;Egypt;does egypt receive the least rainfall in the world ?;yes.;easy;easy;S08_set2_a6;Application
302;Egypt;does egypt receive the least rainfall in the world ?;yes;easy;easy;S08_set2_a6;Application
303;Egypt;does egypt 's foreign policy operates along moderate lines ?;yes.;easy;easy;S08_set2_a6;Analysis
304;Egypt;does egypt 's foreign policy operates along moderate lines ?;yes;easy;easy;S08_set2_a6;Analysis
305;Egypt;since when has egypt been a republic ?;june 18 1953.;medium;medium;S08_set2_a6;Knowledge
306;Egypt;since when has egypt been a republic ?;june 18 1953;medium;medium;S08_set2_a6;Knowledge
307;Egypt;when were the great sphinx and the pyramids of giza built ?;during the old kingdom.;medium;medium;S08_set2_a6;Knowledge
308;Egypt;when were the great sphinx and the pyramids of giza built ?;during the old kingdom;medium;medium;S08_set2_a6;Knowledge
309;Egypt;what countries border egypt ?;libya , sudan , the gaza strip and israel.;medium;hard;S08_set2_a6;Knowledge
310;Egypt;what countries border egypt ?;libya , sudan , the gaza strip and israel;medium;hard;S08_set2_a6;Knowledge
311;Egypt;what is the estimated population of egypt ?;more than 78 million.;hard;hard;S08_set2_a6;Knowledge
312;Egypt;what is the estimated population of egypt ?;78 million;hard;hard;S08_set2_a6;Knowledge
313;Egypt;does snow fall in egypt ?;yes.;hard;hard;S08_set2_a6;Knowledge
314;Egypt;does snow fall in egypt ?;yes;hard;hard;S08_set2_a6;Knowledge
315;Egypt;when did organized agriculture appear in the nile valley ?;6000 bc.;hard;medium;S08_set2_a6;Knowledge
316;Egypt;when did organized agriculture appear in the nile valley ?;about 6000 bc;hard;medium;S08_set2_a6;Knowledge
317;elephant;are elephants the largest land animals alive today ?;yes;easy;easy;S08_set1_a5;Knowledge
318;elephant;are elephants the largest land animals alive today ?;yes;easy;easy;S08_set1_a5;Knowledge
319;elephant;can an elephant kill a rhinoceros ?;yes;easy;hard;S08_set1_a5;Knowledge
320;elephant;can an elephant kill a rhinoceros ?;yes;easy;easy;S08_set1_a5;Knowledge
321;elephant;are elephants good swimmers ?;yes;easy;easy;S08_set1_a5;Knowledge
322;elephant;are elephants good swimmers ?;yes;easy;easy;S08_set1_a5;Knowledge
323;elephant;how many living species of african elephants are there ?;2;medium;hard;S08_set1_a5;Knowledge
324;elephant;how many living species of african elephants are there ?;the african elephant genus contains two ( or , arguably , three ) living species.;medium;medium;S08_set1_a5;Knowledge
325;elephant;how long may elephants live ?;70 years;medium;medium;S08_set1_a5;Knowledge
326;elephant;how long may elephants live ?;as long as 70 years , sometimes longer.;medium;medium;S08_set1_a5;Knowledge
327;elephant;why does the phrase 'elephants never forget ' have no metaphorical meaning ?;it refers literally to elephants supposedly having an excellent memory;medium;hard;S08_set1_a5;Comprehension
328;elephant;why does the phrase 'elephants never forget ' have no metaphorical meaning ?;because it refers literally to elephants supposedly having an excellent memory.;medium;medium;S08_set1_a5;Comprehension
329;elephant;how many living species of asian elephants are there ?;1;hard;hard;S08_set1_a5;Knowledge
330;elephant;how many living species of asian elephants are there ?;one;hard;medium;S08_set1_a5;Knowledge
331;elephant;how much do elephants weight at birth ?;120 kilograms;hard;medium;S08_set1_a5;Knowledge
332;elephant;how much do elephants weight at birth ?;at birth it is common for an elephant calf to weigh 120 kilograms ( 265 lb ).;hard;medium;S08_set1_a5;Knowledge
333;elephant;what did aristotle say about elephants ?;the beast which pass08 _seth all others in wit and mind;hard;hard;S08_set1_a5;Knowledge
334;elephant;what did aristotle say about elephants ?;aristotle once said the elephant was `` the beast which pass08 _seth all others in wit and mind. `` ;hard;medium;S08_set1_a5;Knowledge
335;elephant;are elephant populations in west africa generally small and fragmented ?;yes;easy;easy;S08_set1_a5;Knowledge
336;elephant;are elephant populations in west africa generally small and fragmented ?;yes;easy;easy;S08_set1_a5;Knowledge
337;elephant;is the asian elephant larger than the african ?;no;easy;easy;S08_set1_a5;Knowledge
338;elephant;is the asian elephant larger than the african ?;sometimes;easy;too hard;S08_set1_a5;Knowledge
339;elephant;is an elephant 's skin tough ?;yes;easy;easy;S08_set1_a5;Knowledge
340;elephant;is an elephant 's skin tough ?;yes;easy;easy;S08_set1_a5;Knowledge
341;elephant;how do elephants communicate over long distances ?;by producing and receiving low frequency sound;medium;medium;S08_set1_a5;Analysis
342;elephant;how do elephants communicate over long distances ?;by producing and receiving low-frequency sound ( infrasound );medium;medium;S08_set1_a5;Analysis
343;elephant;when do african elephants lie down ?;when they are sick or wounded;medium;medium;S08_set1_a5;Knowledge
344;elephant;how long is the elephant 's gestation period ?;22 months;medium;medium;S08_set1_a5;Knowledge
345;elephant;how long is the elephant 's gestation period ?;22 months;medium;medium;S08_set1_a5;Knowledge
346;elephant;how many species of african elephants have been proposed ?;three;hard;hard;S08_set1_a5;Knowledge
347;elephant;how many species of african elephants have been proposed ?;three;hard;hard;S08_set1_a5;Knowledge
348;elephant;what are the elephant 's ears important for ?;temperature regulation;hard;medium;S08_set1_a5;Knowledge
349;elephant;what are the elephant 's ears important for ?;temperature regulation;hard;hard;S08_set1_a5;Knowledge
350;elephant;what land animal has the largest brain ?;elephant;hard;medium;S08_set1_a5;Knowledge
351;elephant;what land animal has the largest brain ?;the elephant;hard;hard;S08_set1_a5;Knowledge
352;elephant;are elephants mammals ?;yes;easy;easy;S08_set1_a5;Knowledge
353;elephant;are elephants mammals ?;yes;easy;easy;S08_set1_a5;Knowledge
354;elephant;have elephants been used as working animals ?;yes;easy;easy;S08_set1_a5;Knowledge
355;elephant;have elephants been used as working animals ?;yes;easy;easy;S08_set1_a5;Knowledge
356;elephant;do they prefer forested areas ?;yes;easy;easy;S08_set1_a5;Knowledge
357;elephant;do they prefer forested areas ?;yes;easy;easy;S08_set1_a5;Knowledge
358;elephant;what is the world population of asian elephants ?;60000;medium;medium;S08_set1_a5;Knowledge
359;elephant;what is the world population of asian elephants ?;the world population of asian elephants – also called indian elephants or elephas maximus – is estimated to be around 60,000;medium;medium;S08_set1_a5;Knowledge
360;elephant;what part of an elephant is very important for temperature regulation ?;ears;medium;medium;S08_set1_a5;Knowledge
361;elephant;what part of an elephant is very important for temperature regulation ?;the large flapping ears of an elephant are also very important for temperature regulation.;medium;medium;S08_set1_a5;Knowledge
362;elephant;where was the largest elephant ever recorded shot ?;angola;medium;medium;S08_set1_a5;Knowledge
363;elephant;where was the largest elephant ever recorded shot ?;the largest elephant ever recorded was shot in angola in 1956.;medium;medium;S08_set1_a5;Knowledge
364;elephant;is an asian elephant smaller than an african elephant ?;yes;hard;hard;S08_set1_a5;Synthesis
365;elephant;is an asian elephant smaller than an african elephant ?;yes;hard;easy;S08_set1_a5;Synthesis
366;elephant;what land animal is larger than an elephant ?;none , the elephant is the largest land animal.;hard;hard;S08_set1_a5;Knowledge
367;elephant;has tusklessness become a rare abnormality ?;no;hard;hard;S08_set1_a5;Comprehension
368;elephant;has tusklessness become a rare abnormality ?;no , tusklessness has become a widespread hereditary trait.;hard;hard;S08_set1_a5;Comprehension
369;Finland;were the treaties signed in 1947 and 1948 with the ukraine ?;no;easy;easy;S08_set2_a4;Knowledge
370;Finland;were the treaties signed in 1947 and 1948 with the ukraine ?;no;easy;easy;S08_set2_a4;Knowledge
371;Finland;is finnish a member of the baltic-finnic subgroup of the uralic languages ?;yes;easy;easy;S08_set2_a4;Knowledge
372;Finland;is finnish a member of the baltic-finnic subgroup of the uralic languages ?;yes;easy;easy;S08_set2_a4;Knowledge
