ArticleTitle	Question	Answer	DifficultyFromQuestioner	DifficultyFromAnswerer	ArticleFile
Egypt	does egypt have political influence in the middle east ?	yes	easy	easy	S08_set2_a6
Egypt	does egypt have political influence in the middle east ?	yes	easy	medium	S08_set2_a6
Egypt	when was the six day war ?	1967	medium	easy	S08_set2_a6
Egypt	when was the six day war ?	1967	medium	medium	S08_set2_a6
Egypt	what religions has egypt outlawed ?	all but christianity , islam , and judaism	medium	hard	S08_set2_a6
Egypt	what religions has egypt outlawed ?	all religions and belief except islam , christianity and judaism	medium	medium	S08_set2_a6
Egypt	what is the poulation of egypt ?	more than 78 million	medium	easy	S08_set2_a6
Egypt	what is the poulation of egypt ?	78 million people	medium	hard	S08_set2_a6
Egypt	why does most of egypt 's population live near the nile ?	the only arable agricultural land is found there ,	hard	medium	S08_set2_a6
Egypt	why does most of egypt 's population live near the nile ?	the only arable agricultural land is found there	hard	hard	S08_set2_a6
Egypt	are there a large number of jews living in egypt today ?	no	hard	medium	S08_set2_a6
Egypt	are there a large number of jews living in egypt today ?	no	hard	hard	S08_set2_a6
Egypt	during what period was akhenaten a pharaoh ?	the new kingdom ( c.1550 & #8722 ;1070 bc )	hard	hard	S08_set2_a6
Egypt	during what period was akhenaten a pharaoh ?	the new kingdom	hard	hard	S08_set2_a6
Egypt	is egypt in asia ?	no.	easy	easy	S08_set2_a6
Egypt	does egypt receive the least rainfall in the world ?	yes.	easy	easy	S08_set2_a6
Egypt	does egypt receive the least rainfall in the world ?	yes	easy	easy	S08_set2_a6
Egypt	does egypt 's foreign policy operates along moderate lines ?	yes.	easy	easy	S08_set2_a6
Egypt	does egypt 's foreign policy operates along moderate lines ?	yes	easy	easy	S08_set2_a6
Egypt	since when has egypt been a republic ?	june 18 1953.	medium	medium	S08_set2_a6
Egypt	since when has egypt been a republic ?	june 18 1953	medium	medium	S08_set2_a6
Egypt	when were the great sphinx and the pyramids of giza built ?	during the old kingdom.	medium	medium	S08_set2_a6
Egypt	when were the great sphinx and the pyramids of giza built ?	during the old kingdom	medium	medium	S08_set2_a6
Egypt	what countries border egypt ?	libya , sudan , the gaza strip and israel.	medium	hard	S08_set2_a6
Egypt	what countries border egypt ?	libya , sudan , the gaza strip and israel	medium	hard	S08_set2_a6
Egypt	what is the estimated population of egypt ?	more than 78 million.	hard	hard	S08_set2_a6
Egypt	what is the estimated population of egypt ?	78 million	hard	hard	S08_set2_a6
Egypt	does snow fall in egypt ?	yes.	hard	hard	S08_set2_a6
Egypt	does snow fall in egypt ?	yes	hard	hard	S08_set2_a6
Egypt	when did organized agriculture appear in the nile valley ?	6000 bc.	hard	medium	S08_set2_a6
Egypt	when did organized agriculture appear in the nile valley ?	about 6000 bc	hard	medium	S08_set2_a6
elephant	are elephants the largest land animals alive today ?	yes	easy	easy	S08_set1_a5
elephant	are elephants the largest land animals alive today ?	yes	easy	easy	S08_set1_a5
elephant	can an elephant kill a rhinoceros ?	yes	easy	hard	S08_set1_a5
elephant	can an elephant kill a rhinoceros ?	yes	easy	easy	S08_set1_a5
elephant	are elephants good swimmers ?	yes	easy	easy	S08_set1_a5
elephant	are elephants good swimmers ?	yes	easy	easy	S08_set1_a5
elephant	how many living species of african elephants are there ?	2	medium	hard	S08_set1_a5
elephant	how many living species of african elephants are there ?	the african elephant genus contains two ( or , arguably , three ) living species.	medium	medium	S08_set1_a5
elephant	how long may elephants live ?	70 years	medium	medium	S08_set1_a5
elephant	how long may elephants live ?	as long as 70 years , sometimes longer.	medium	medium	S08_set1_a5
elephant	why does the phrase 'elephants never forget ' have no metaphorical meaning ?	it refers literally to elephants supposedly having an excellent memory	medium	hard	S08_set1_a5
elephant	why does the phrase 'elephants never forget ' have no metaphorical meaning ?	because it refers literally to elephants supposedly having an excellent memory.	medium	medium	S08_set1_a5
elephant	how many living species of asian elephants are there ?	1	hard	hard	S08_set1_a5
elephant	how many living species of asian elephants are there ?	one	hard	medium	S08_set1_a5
elephant	how much do elephants weight at birth ?	120 kilograms	hard	medium	S08_set1_a5
elephant	how much do elephants weight at birth ?	at birth it is common for an elephant calf to weigh 120 kilograms ( 265 lb ).	hard	medium	S08_set1_a5
elephant	what did aristotle say about elephants ?	the beast which pass08 _seth all others in wit and mind	hard	hard	S08_set1_a5
elephant	what did aristotle say about elephants ?	aristotle once said the elephant was `` the beast which pass08 _seth all others in wit and mind. `` 	hard	medium	S08_set1_a5
elephant	are elephant populations in west africa generally small and fragmented ?	yes	easy	easy	S08_set1_a5
elephant	are elephant populations in west africa generally small and fragmented ?	yes	easy	easy	S08_set1_a5
elephant	is the asian elephant larger than the african ?	no	easy	easy	S08_set1_a5
elephant	is the asian elephant larger than the african ?	sometimes	easy	too hard	S08_set1_a5
elephant	is an elephant 's skin tough ?	yes	easy	easy	S08_set1_a5
elephant	is an elephant 's skin tough ?	yes	easy	easy	S08_set1_a5
elephant	how do elephants communicate over long distances ?	by producing and receiving low frequency sound	medium	medium	S08_set1_a5
elephant	how do elephants communicate over long distances ?	by producing and receiving low-frequency sound ( infrasound )	medium	medium	S08_set1_a5
elephant	when do african elephants lie down ?	when they are sick or wounded	medium	medium	S08_set1_a5
elephant	how long is the elephant 's gestation period ?	22 months	medium	medium	S08_set1_a5
elephant	how long is the elephant 's gestation period ?	22 months	medium	medium	S08_set1_a5
elephant	how many species of african elephants have been proposed ?	three	hard	hard	S08_set1_a5
elephant	how many species of african elephants have been proposed ?	three	hard	hard	S08_set1_a5
elephant	what are the elephant 's ears important for ?	temperature regulation	hard	medium	S08_set1_a5
elephant	what are the elephant 's ears important for ?	temperature regulation	hard	hard	S08_set1_a5
elephant	what land animal has the largest brain ?	elephant	hard	medium	S08_set1_a5
elephant	what land animal has the largest brain ?	the elephant	hard	hard	S08_set1_a5
elephant	are elephants mammals ?	yes	easy	easy	S08_set1_a5
elephant	are elephants mammals ?	yes	easy	easy	S08_set1_a5
elephant	have elephants been used as working animals ?	yes	easy	easy	S08_set1_a5
elephant	have elephants been used as working animals ?	yes	easy	easy	S08_set1_a5
elephant	do they prefer forested areas ?	yes	easy	easy	S08_set1_a5
elephant	do they prefer forested areas ?	yes	easy	easy	S08_set1_a5
elephant	what is the world population of asian elephants ?	60000	medium	medium	S08_set1_a5
elephant	what is the world population of asian elephants ?	the world population of asian elephants – also called indian elephants or elephas maximus – is estimated to be around 60,000	medium	medium	S08_set1_a5
elephant	what part of an elephant is very important for temperature regulation ?	ears	medium	medium	S08_set1_a5
elephant	what part of an elephant is very important for temperature regulation ?	the large flapping ears of an elephant are also very important for temperature regulation.	medium	medium	S08_set1_a5
elephant	where was the largest elephant ever recorded shot ?	angola	medium	medium	S08_set1_a5
elephant	where was the largest elephant ever recorded shot ?	the largest elephant ever recorded was shot in angola in 1956.	medium	medium	S08_set1_a5
elephant	is an asian elephant smaller than an african elephant ?	yes	hard	hard	S08_set1_a5
elephant	is an asian elephant smaller than an african elephant ?	yes	hard	easy	S08_set1_a5
elephant	what land animal is larger than an elephant ?	none , the elephant is the largest land animal.	hard	hard	S08_set1_a5
elephant	has tusklessness become a rare abnormality ?	no	hard	hard	S08_set1_a5
elephant	has tusklessness become a rare abnormality ?	no , tusklessness has become a widespread hereditary trait.	hard	hard	S08_set1_a5
Finland	were the treaties signed in 1947 and 1948 with the ukraine ?	no	easy	easy	S08_set2_a4
Finland	were the treaties signed in 1947 and 1948 with the ukraine ?	no	easy	easy	S08_set2_a4
Finland	is finnish a member of the baltic-finnic subgroup of the uralic languages ?	yes	easy	easy	S08_set2_a4
Finland	is finnish a member of the baltic-finnic subgroup of the uralic languages ?	yes	easy	easy	S08_set2_a4
Finland	is the most read newspaper in finland taloussanomat ?	no	easy	easy	S08_set2_a4
Finland	is the most read newspaper in finland taloussanomat ?	no	easy	easy	S08_set2_a4
Finland	which russian army general conquered finland in 1809 ?	alexander i	medium	hard	S08_set2_a4
Finland	which russian army general conquered finland in 1809 ?	alexander i	medium	medium	S08_set2_a4
Finland	what is the life expectancy for men in finland ?	75 years	medium	medium	S08_set2_a4
Finland	what is the life expectancy for men in finland ?	75 years	medium	medium	S08_set2_a4
Finland	in what year were the `` games of the xv olympiad '' held ?	1952	medium	medium	S08_set2_a4
Finland	in what year were the `` games of the xv olympiad '' held ?	1952	medium	medium	S08_set2_a4
Finland	what body of water lies to the south of finland ?	the gulf of finland	hard	hard	S08_set2_a4
Finland	what body of water lies to the south of finland ?	archipelago sea	hard	hard	S08_set2_a4
Finland	today , are there more cell phone subscriptions than people in finland ?	yes	hard	too hard	S08_set2_a4
Finland	today , are there more cell phone subscriptions than people in finland ?	yes	hard	hard	S08_set2_a4
Finland	is matti vanhanen the prime minister of finland ?	yes	easy	easy	S08_set2_a4
Finland	is matti vanhanen the prime minister of finland ?	yes	easy	easy	S08_set2_a4
Finland	is the capital city oslo ?	no	easy	easy	S08_set2_a4
Finland	is the capital city oslo ?	no	easy	easy	S08_set2_a4
Finland	does it have a border with norway ?	yes	easy	medium	S08_set2_a4
Finland	does it have a border with norway ?	yes	easy	easy	S08_set2_a4
Finland	what is the life expectancy for men ?	75 years	medium	medium	S08_set2_a4
Finland	what is the life expectancy for men ?	75 years	medium	medium	S08_set2_a4
Finland	what is the biggest city in finland ?	greater helsinki	medium	hard	S08_set2_a4
Finland	what is the biggest city in finland ?	the cities of the greater helsinki metropolitan area	medium	hard	S08_set2_a4
Finland	who is the most popular rock group in finland ?	cmx	medium	medium	S08_set2_a4
Finland	who is the most popular rock group in finland ?	cmx	medium	hard	S08_set2_a4
Finland	what is finland 's economy like ?	a highly industrialised , free-market economy	hard	medium	S08_set2_a4
Finland	where is finland located ?	northern europe	hard	medium	S08_set2_a4
Finland	where is finland located ?	northern europe	hard	hard	S08_set2_a4
Finland	what is the weather like in summer ?	relatively warm	hard	medium	S08_set2_a4
Finland	what is the weather like in summer ?	relatively warm	hard	medium	S08_set2_a4
Finland	does salmon remain the favorite of fly rod enthusiasts ?	yes	easy	easy	S08_set2_a4
Finland	does salmon remain the favorite of fly rod enthusiasts ?	yes	easy	easy	S08_set2_a4
Finland	are there cathedrals scattered all across finland ?	yes	easy	easy	S08_set2_a4
Finland	are there cathedrals scattered all across finland ?	yes	easy	easy	S08_set2_a4
Finland	according to reader 's digest , is finland best for living ?	yes	easy	easy	S08_set2_a4
Finland	according to reader 's digest , is finland best for living ?	yes	easy	easy	S08_set2_a4
Finland	when did the first verifiable written documents appear ?	twelfth century	medium	medium	S08_set2_a4
Finland	when did the first verifiable written documents appear ?	 the first verifiable written documents appeared in the twelfth century.	medium	medium	S08_set2_a4
Finland	what is the capital city ?	helsinki	medium	medium	S08_set2_a4
Finland	what is the capital city ?	the capital city is helsinki.	medium	medium	S08_set2_a4
Finland	what is the most extensively celebrated holiday ?	christmas	medium	medium	S08_set2_a4
Finland	what is the most extensively celebrated holiday ?	christmas is the most extensively celebrated holiday.	medium	medium	S08_set2_a4
Finland	does a large proportion of the population speak swedish as its mother tongue ?	no	hard	hard	S08_set2_a4
Finland	do women live longer than men ?	yes	hard	hard	S08_set2_a4
Finland	do women live longer than men ?	yes	hard	hard	S08_set2_a4
Finland	what is a country with which finland is involved in an international conflict ?	finland is not involved in international conflicts or border disputes.	hard	hard	S08_set2_a4
Gerald_Ford	was ford a member of the house of representatives ?	yes	easy	easy	S08_set3_a10
Gerald_Ford	was ford a member of the house of representatives ?	yes	easy	easy	S08_set3_a10
Gerald_Ford	for how long was ford a member of the house of representatives ?	over eight years.	medium	medium	S08_set3_a10
Gerald_Ford	for how long was ford a member of the house of representatives ?	ford served for over eight years as the republican minority leader of the united states house of representatives	medium	medium	S08_set3_a10
Gerald_Ford	was gerald ford a member of delta kappa epsilon ?	yes	easy	easy	S08_set3_a10
